SE;MG;MONTES CLAROS;PRODUCAO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 04.246.589/0001-63;AVENIDA GOV MAGALHAES PINTO;5657;A SALA 01;JARAGUA;39401-708;GASOLINA ADITIVADA;7,09;R$ / litro;VIBRA ENERGIA
SE;MG;MONTES CLAROS;PRODUCAO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 04.246.589/0001-63;AVENIDA GOV MAGALHAES PINTO;5657;A SALA 01;JARAGUA;39401-708;DIESEL S10;5,59;R$ / litro;VIBRA ENERGIA
SE;MG;PARA DE MINAS;COMÉRCIO RODRIGUES E FARIA LTDA; 86.539.590/0001-40;RUA PEQUI;700; ;SANTOS DUMONT;35660-308;GASOLINA;7,04;R$ / litro;VIBRA ENERGIA
SE;MG;PARA DE MINAS;COMÉRCIO RODRIGUES E FARIA LTDA; 86.539.590/0001-40;RUA PEQUI;700; ;SANTOS DUMONT;35660-308;ETANOL;5,2;R$ / litro;VIBRA ENERGIA
SE;MG;PARA DE MINAS;COMÉRCIO RODRIGUES E FARIA LTDA; 86.539.590/0001-40;RUA PEQUI;700; ;SANTOS DUMONT;35660-308;DIESEL;5,32;R$ / litro;VIBRA ENERGIA
SE;MG;PARA DE MINAS;COMÉRCIO RODRIGUES E FARIA LTDA; 86.539.590/0001-40;RUA PEQUI;700; ;SANTOS DUMONT;35660-308;GASOLINA ADITIVADA;7,13;R$ / litro;VIBRA ENERGIA
SE;MG;PARA DE MINAS;COMÉRCIO RODRIGUES E FARIA LTDA; 86.539.590/0001-40;RUA PEQUI;700; ;SANTOS DUMONT;35660-308;DIESEL S10;5,37;R$ / litro;VIBRA ENERGIA
CO;MT;CUIABA;COMERCIAL DE COMBUSTIVEIS PARAISO EIRELI; 05.391.756/0001-22;AVENIDA JOSE TORQUATO;2,896;HIST. RUBENS MENDONCA;NOVO PARAISO;78055-714;GASOLINA;6,45;R$ / litro;BRANCA
CO;MT;CUIABA;COMERCIAL DE COMBUSTIVEIS PARAISO EIRELI; 05.391.756/0001-22;AVENIDA JOSE TORQUATO;2,896;HIST. RUBENS MENDONCA;NOVO PARAISO;78055-714;ETANOL;4,47;R$ / litro;BRANCA
CO;MT;CUIABA;COMERCIAL DE COMBUSTIVEIS PARAISO EIRELI; 05.391.756/0001-22;AVENIDA JOSE TORQUATO;2,896;HIST. RUBENS MENDONCA;NOVO PARAISO;78055-714;DIESEL;5,57;R$ / litro;BRANCA
